bp_num_ips,bp_num_tm,code_upw,upw,bp_nm,type_etablissement,postal_cd
3921.0,1308,31,UPW ORAN,ORAN-EL-HAMRI,ETAB  ,31034
601.0,1309,31,UPW ORAN,ORAN-EL-MARSA,ETAB  ,31035
3923.0,1310,31,UPW ORAN,ORAN-HAI-BOUAMAMA,ETAB  ,31036
585.0,1311,31,UPW ORAN,OUED-TLELAT,ETAB  ,31037
591.0,1312,31,UPW ORAN,SIDI-CHAMI,ETAB  ,31038
3926.0,1313,31,UPW ORAN,AIN-BEIDA,ETAB  ,31039
575.0,1314,31,UPW ORAN,AIN-EL-BYA,ETAB  ,31040
584.0,1315,31,UPW ORAN,ARZEW-EMIR-AEK,ETAB  ,31041
558.0,1316,31,UPW ORAN,BENDAOUD,ETAB  ,31042
3930.0,1317,31,UPW ORAN,EL-ANCOR,ETAB  ,31043
572.0,1318,31,UPW ORAN,EL-MAHGOUN,ETAB  ,31044
567.0,1319,31,UPW ORAN,EL-MINZAH,ETAB  ,31045
569.0,1320,31,UPW ORAN,HAI-CHAHID-MAHMOUD,ETAB  ,31046
561.0,1321,31,UPW ORAN,HAI-EMIR-ABDELKADER,ETAB  ,31047
554.0,1322,31,UPW ORAN,HASSI-AMEUR,ETAB  ,31048
552.0,1323,31,UPW ORAN,HASSI-BEN-OKBA,ETAB  ,31049
3937.0,1324,31,UPW ORAN,HASSI-MEFSOUKH,ETAB  ,31050
568.0,1325,31,UPW ORAN,KHEMISTI,ETAB  ,31051
577.0,1326,31,UPW ORAN,KRISTEL,ETAB  ,31052
588.0,1327,31,UPW ORAN,NAIB,ETAB  ,31053
607.0,1328,31,UPW ORAN,ORAN-C.DES- ENSEIGNANTS,ETAB  ,31054
602.0,1329,31,UPW ORAN,ORAN-DAR-BEIDA,ETAB  ,31055
603.0,1330,31,UPW ORAN,ORAN-IBN-ROCHD,ETAB  ,31056
605.0,1331,31,UPW ORAN,ORAN-IZIDI-MOHAMED,ETAB  ,31057
3945.0,1332,31,UPW ORAN,SIDI-BENYEBKA,ETAB  ,31058
589.0,1333,31,UPW ORAN,AIN-KARMA,ETAB  ,31059
3947.0,1334,31,UPW ORAN,AKID-OTHMANE,ETAB  ,31060
3948.0,1335,31,UPW ORAN,ARABA,ETAB  ,31061
581.0,1336,31,UPW ORAN,AYAIDA,ETAB  ,31062
557.0,1337,31,UPW ORAN,BENFREHA,ETAB  ,31063
3951.0,1338,31,UPW ORAN,BOU-SFER-PLAGE,ETAB  ,31064
580.0,1339,31,UPW ORAN,CHAIRIA,ETAB  ,31065
1494.0,1463,5,UPW BATNA,BAIOU,ETAB  ,5061
1504.0,1464,5,UPW BATNA,BOULHILET,ETAB  ,5062
1505.0,1465,5,UPW BATNA,BOU-EL-FREISS,ETAB  ,5063
1492.0,1466,5,UPW BATNA,SEFIANE,ETAB  ,5064
1501.0,1467,5,UPW BATNA,TOUFFANA,ETAB  ,5065
1491.0,1468,5,UPW BATNA,OULED-SIDI-SLIMANE,ETAB  ,5066
1490.0,1469,5,UPW BATNA,GUIGBA,ETAB  ,5067
1489.0,1470,5,UPW BATNA,DJERIAT,ETAB  ,5068
1471.0,1471,5,UPW BATNA,SIDI-MANCAR,ETAB  ,5069
5083.0,1472,5,UPW BATNA,DRAA-EL-GBOR,ETAB  ,5070
1478.0,1473,5,UPW BATNA,ZANA-EL-BEIDA,ETAB  ,5071
5084.0,1474,5,UPW BATNA,R HAOUET,ETAB  ,5072
1463.0,1475,5,UPW BATNA,LAMBIRIDI,ETAB  ,5073
1465.0,1476,5,UPW BATNA,HAMLA,ETAB  ,5074
5085.0,1477,5,UPW BATNA,T ZOUKET,ETAB  ,5075
1468.0,1478,5,UPW BATNA,AIN-EL-ASSAFEUR,ETAB  ,5076
1469.0,1479,5,UPW BATNA,MOUSSA GUETTAFI (FRERES BEN CHADI),ETAB  ,5077
5086.0,1480,5,UPW BATNA,HAMOU DAMBRI (FESDIS),ETAB  ,5078
5087.0,1481,5,UPW BATNA,SIDI-ALI,ETAB  ,5079
5088.0,1482,5,UPW BATNA,RHOUFI,ETAB  ,5080
5089.0,1483,5,UPW BATNA,CHENAOURA,ETAB  ,5081
5090.0,1484,5,UPW BATNA,KEF-LAAROUS,ETAB  ,5082
5091.0,1485,5,UPW BATNA,INOUGHISSENE,ETAB  ,5083
5092.0,1486,5,UPW BATNA,EL-HADJADJ,ETAB  ,5084
5093.0,1487,5,UPW BATNA,DERMOUNE,ETAB  ,5085
5094.0,1488,5,UPW BATNA,NIRDI,ETAB  ,5086
5095.0,1489,5,UPW BATNA,OULED-DERRADJI,ETAB  ,5087
5096.0,1490,5,UPW BATNA,KOUDIAT-MESSARA,ETAB  ,5088
5097.0,1491,5,UPW BATNA,KENDA,ETAB  ,5089
5098.0,1492,5,UPW BATNA,CHAABET-EL-GOSBAT,ETAB  ,5090
5099.0,1493,5,UPW BATNA,RAHBAT,ETAB  ,5091
5100.0,1494,5,UPW BATNA,ALI-GADER,ETAB  ,5092
5101.0,1495,5,UPW BATNA,AMENTANE,ETAB  ,5093
5102.0,1496,5,UPW BATNA,AOUGHANIME,ETAB  ,5094
5103.0,1497,5,UPW BATNA,BAALI,ETAB  ,5095
5104.0,1498,5,UPW BATNA,TINIBAOUINE,ETAB  ,5096
5105.0,1499,5,UPW BATNA,MEZLINE,ETAB  ,5097
5106.0,1500,5,UPW BATNA,TIFRENE,ETAB  ,5098
5107.0,1501,5,UPW BATNA,OULED-AZZOUZ,ETAB  ,5099
5108.0,1502,5,UPW BATNA,BRAYADH,ETAB  ,5100
5109.0,1503,5,UPW BATNA,DRAA-BOULTIF,ETAB  ,5101
5110.0,1504,5,UPW BATNA,EL-KOUACHIA,ETAB  ,5102
5111.0,1505,5,UPW BATNA,LEGRINE,ETAB  ,5103
1502.0,1506,5,UPW BATNA,HIDHAR-BRAHIM,ETAB  ,5104
5112.0,1507,5,UPW BATNA,SIDI-KHIAR,ETAB  ,5105
5113.0,1508,5,UPW BATNA,FESDIS-FERME,ETAB  ,5106
5114.0,1509,5,UPW BATNA,TIGHARGHAR,ETAB  ,5107
5115.0,1510,5,UPW BATNA,CHIR,ETAB  ,5108
5116.0,1511,5,UPW BATNA,BATNA-ZONE-INDUSTRIELLE,ETAB  ,5109
5117.0,1512,5,UPW BATNA,TENIET-ESSADRA,ETAB  ,5110
5118.0,1513,5,UPW BATNA,TIMEDOUINE,ETAB  ,5111
5119.0,1514,5,UPW BATNA,ZANA,ETAB  ,5112
5120.0,1515,5,UPW BATNA,SFASAF,ETAB  ,5113
5121.0,1516,5,UPW BATNA,CHARF-EL-AIN,ETAB  ,5114
5122.0,1517,5,UPW BATNA,NAFLA,ETAB  ,5115
5123.0,1518,5,UPW BATNA,EL-HASSI,ETAB  ,5116
5124.0,1519,5,UPW BATNA,LAZROU,ETAB  ,5117
5125.0,1520,5,UPW BATNA,CHOTT,ETAB  ,5118
5126.0,1521,5,UPW BATNA,OULED-AICHE,ETAB  ,5119
5127.0,1522,5,UPW BATNA,TAGA,ETAB  ,5120
5128.0,1523,5,UPW BATNA,OULED-AMMAR,ETAB  ,5121
5129.0,1524,5,UPW BATNA,CHIHAT,ETAB  ,5122
5130.0,1525,5,UPW BATNA,MAAFA,ETAB  ,5123
5131.0,1526,5,UPW BATNA,RAS-EL-MA,ETAB  ,5124
5132.0,1527,5,UPW BATNA,TAZEGHT,ETAB  ,5125
5133.0,1528,5,UPW BATNA,MOULIA,ETAB  ,5126
5134.0,1529,5,UPW BATNA,LEGRIDET,ETAB  ,5127
5135.0,1530,5,UPW BATNA,FENAROU,ETAB  ,5128
5136.0,1531,5,UPW BATNA,TARF,ETAB  ,5129
5137.0,1532,5,UPW BATNA,M TKAOUAK,ETAB  ,5130
5138.0,1533,5,UPW BATNA,TAMACHIT,ETAB  ,5131
5139.0,1534,5,UPW BATNA,BOUTERAA-KERMIA,ETAB  ,5132
5140.0,1535,5,UPW BATNA,TAMESGHIT,ETAB  ,5133
5141.0,1536,5,UPW BATNA,BATNA-GARE-ROUTIERE,ETAB  ,5134
5142.0,1537,5,UPW BATNA,BATNA- E-A-A-B,ETAB  ,5135
5143.0,1538,5,UPW BATNA,BERIKA-1ERE DIVISION-BLINDEE,ETAB  ,5136
5144.0,1539,5,UPW BATNA,BATNA-UNIVERSITE,ETAB  ,5137
5145.0,1540,5,UPW BATNA,SERIANA-ERIS,ETAB  ,5138
5146.0,1541,5,UPW BATNA,BARIKA-GARE-ROUTIERE,ETAB  ,5139
291.0,1544,6,UPW BEJAIA,BEJAIA-RP,ETAB  ,6000
292.0,1545,6,UPW BEJAIA,AKBOU,ETAB  ,6001
293.0,1546,6,UPW BEJAIA,BEJAIA-LIBERTE,ETAB  ,6002
294.0,1547,6,UPW BEJAIA,EL-KSEUR,ETAB  ,6003
295.0,1548,6,UPW BEJAIA,KHERRATA,ETAB  ,6004
296.0,1549,6,UPW BEJAIA,SIDI-AICH,ETAB  ,6005
297.0,1550,6,UPW BEJAIA,TAZMALT,ETAB  ,6006
926.0,1551,6,UPW BEJAIA,AOKAS,ETAB  ,6007
923.0,1552,6,UPW BEJAIA,AMIZOUR,ETAB  ,6008
1611.0,1553,6,UPW BEJAIA,BARBACHA,ETAB  ,6009
928.0,1554,6,UPW BEJAIA,IGHZER-AMOKRANE,ETAB  ,6010
922.0,1555,6,UPW BEJAIA,SEDDOUK,ETAB  ,6011
925.0,1556,6,UPW BEJAIA,SOUK-EL-TENINE,ETAB  ,6012
2823.0,1557,6,UPW BEJAIA,GUENDOUZE,ETAB  ,6013
1612.0,1558,6,UPW BEJAIA,IGHIL-ALI,ETAB  ,6014
1561.0,1559,6,UPW BEJAIA,BORDJ-MIRA,ETAB  ,6015
927.0,1560,6,UPW BEJAIA,DARGUINA,ETAB  ,6016
971.0,1561,6,UPW BEJAIA,OUED-GHIR,ETAB  ,6017
2828.0,1562,6,UPW BEJAIA,BOUDJELLIL,ETAB  ,6018
2829.0,1563,6,UPW BEJAIA,AKABIOU,ETAB  ,6019
1613.0,1564,6,UPW BEJAIA,SEMAOUNE,ETAB  ,6020
1607.0,1565,6,UPW BEJAIA,ADEKAR,ETAB  ,6021
1608.0,1566,6,UPW BEJAIA,CHEMINI,ETAB  ,6022
924.0,1567,6,UPW BEJAIA,TICHI,ETAB  ,6023
1610.0,1568,6,UPW BEJAIA,BENI-MAOUCHE,ETAB  ,6024
2835.0,1569,6,UPW BEJAIA,TIZAMOURINE,ETAB  ,6025
1615.0,1570,6,UPW BEJAIA,BENI-MANSOUR,ETAB  ,6026
2837.0,1571,6,UPW BEJAIA,DJEBLAA,ETAB  ,6027
2838.0,1572,6,UPW BEJAIA,SILLAL,ETAB  ,6028
2839.0,1573,6,UPW BEJAIA,KIRIA,ETAB  ,6029
1560.0,1574,6,UPW BEJAIA,TOUDJA,ETAB  ,6030
2841.0,1575,6,UPW BEJAIA,BOUHAMZA,ETAB  ,6031
2842.0,1576,6,UPW BEJAIA,TIZI-TINDJIT,ETAB  ,6032
2843.0,1577,6,UPW BEJAIA,FERAOUNE,ETAB  ,6033
2844.0,1578,6,UPW BEJAIA,AKOURMA,ETAB  ,6034
2845.0,1579,6,UPW BEJAIA,TIZI-EL-KORN,ETAB  ,6035
2846.0,1580,6,UPW BEJAIA,TAKRIETZ,ETAB  ,6036
2847.0,1581,6,UPW BEJAIA,TINEBDAR,ETAB  ,6037
2848.0,1582,6,UPW BEJAIA,SIDI-SAID,ETAB  ,6038
2849.0,1583,6,UPW BEJAIA,BENI-MELIKECHE,ETAB  ,6039
1565.0,1584,6,UPW BEJAIA,BEJAIA-SIDI-AHMED,ETAB  ,6040
929.0,1585,6,UPW BEJAIA,IL-MATTEN,ETAB  ,6041
2852.0,1586,6,UPW BEJAIA,TILIOUACADI,ETAB  ,6042
1609.0,1587,6,UPW BEJAIA,EL-FLAYE,ETAB  ,6043
1568.0,1588,6,UPW BEJAIA,TEREGREGT,ETAB  ,6044
2855.0,1589,6,UPW BEJAIA,DJEMAA,ETAB  ,6045
1570.0,1590,6,UPW BEJAIA,BOUKHIAMA,ETAB  ,6046
1571.0,1591,6,UPW BEJAIA,AMTIK-N TAFAT,ETAB  ,6047
2858.0,1592,6,UPW BEJAIA,TASLENT,ETAB  ,6048
2859.0,1593,6,UPW BEJAIA,BOUHITEM,ETAB  ,6049
2860.0,1594,6,UPW BEJAIA,GUENDOUZA,ETAB  ,6050
2861.0,1595,6,UPW BEJAIA,OULED-ALLOUANE,ETAB  ,6051
2862.0,1596,6,UPW BEJAIA,CHELLATA,ETAB  ,6052
2863.0,1597,6,UPW BEJAIA,BICHER,ETAB  ,6053
2864.0,1598,6,UPW BEJAIA,BELAYEL,ETAB  ,6054
2865.0,1599,6,UPW BEJAIA,TIZI-ALOUANE,ETAB  ,6055
2866.0,1600,6,UPW BEJAIA,BENI-OUAMAR,ETAB  ,6056
862.0,1733,19,UPW SETIF,GUELLAL,ETAB  ,19050
1078.0,1734,19,UPW SETIF,HAMMAM-GUERGOUR,ETAB  ,19051
1066.0,1735,19,UPW SETIF,IZATITENE,ETAB  ,19052
5156.0,1736,19,UPW SETIF,KHARBA,ETAB  ,19053
863.0,1737,19,UPW SETIF,KSAR-EL-ABTAL,ETAB  ,19054
5157.0,1738,19,UPW SETIF,MAAOUIA,ETAB  ,19055
868.0,1739,19,UPW SETIF,MESLOUG,ETAB  ,19056
1081.0,1740,19,UPW SETIF,OUED-SEBT,ETAB  ,19057
5158.0,1741,19,UPW SETIF,OULED-ADOUANE,ETAB  ,19058
5159.0,1742,19,UPW SETIF,OUM-LADJOUL,ETAB  ,19059
1102.0,1743,19,UPW SETIF,RASFA,ETAB  ,19060
1101.0,1744,19,UPW SETIF,RAS-ISLY,ETAB  ,19061
892.0,1745,19,UPW SETIF,SETIF-BELKHIRET,ETAB  ,19062
893.0,1746,19,UPW SETIF,SETIF-CITE-MOSTAKBEL,ETAB  ,19063
890.0,1747,19,UPW SETIF,SETIF-MANSOURI-KHIER,ETAB  ,19064
290.0,1748,19,UPW SETIF,SETIF-YAHIAOUI,ETAB  ,19065
889.0,1749,19,UPW SETIF,SOKHNA,ETAB  ,19066
1045.0,1750,19,UPW SETIF,TAYA,ETAB  ,19067
879.0,1751,19,UPW SETIF,TIZI-N BECHAR,ETAB  ,19068
886.0,1752,19,UPW SETIF,TIZI-N BRAHAM,ETAB  ,19069
1047.0,1753,19,UPW SETIF,AIN-DOKKAR,ETAB  ,19070
1093.0,1754,19,UPW SETIF,AIN-EL-HAMRA,ETAB  ,19071
1073.0,1755,19,UPW SETIF,AIN-MARGOUM,ETAB  ,19072
5160.0,1756,19,UPW SETIF,AIN-MESSAOUD,ETAB  ,19073
1088.0,1757,19,UPW SETIF,AIN-REMADA,ETAB  ,19074
880.0,1758,19,UPW SETIF,AIN-TRICK,ETAB  ,19075
1048.0,1759,19,UPW SETIF,AIT-NOUAL-M ZADA,ETAB  ,19076
1049.0,1760,19,UPW SETIF,AIT-TIZI,ETAB  ,19077
1027.0,1761,19,UPW SETIF,AKRIF-BOURDIM,ETAB  ,19078
5161.0,1762,19,UPW SETIF,BATHA,ETAB  ,19079
5162.0,1763,19,UPW SETIF,BENDIAB,ETAB  ,19080
1051.0,1764,19,UPW SETIF,BENI-AFIF,ETAB  ,19081
1060.0,1765,19,UPW SETIF,BENI-BRAHIM,ETAB  ,19082
1061.0,1766,19,UPW SETIF,BENI-DJEMATI,ETAB  ,19083
1062.0,1767,19,UPW SETIF,BENI-HAFED,ETAB  ,19084
1085.0,1768,19,UPW SETIF,BENI-KHELLAD,ETAB  ,19085
1086.0,1769,19,UPW SETIF,BIDA,ETAB  ,19086
1032.0,1770,19,UPW SETIF,BIR-DJEDID,ETAB  ,19087
5163.0,1771,19,UPW SETIF,BOUAMRANE,ETAB  ,19088
1090.0,1772,19,UPW SETIF,BOUDJELIKH,ETAB  ,19089
1075.0,1773,19,UPW SETIF,BOUFFAROUDJ,ETAB  ,19090
1069.0,1774,19,UPW SETIF,BOUHIRA,ETAB  ,19091
1091.0,1775,19,UPW SETIF,BOUTALEB,ETAB  ,19092
5164.0,1776,19,UPW SETIF,CHAABET-CHEURFA,ETAB  ,19093
5165.0,1777,19,UPW SETIF,CHEURFA,ETAB  ,19094
883.0,1778,19,UPW SETIF,CHOUF-EL-KEDAD,ETAB  ,19095
1076.0,1779,19,UPW SETIF,DAR-EL-HADJ,ETAB  ,19096
1035.0,1780,19,UPW SETIF,DJERMANE,ETAB  ,19097
1070.0,1781,19,UPW SETIF,EL-ANASSER-BASE,ETAB  ,19098
1071.0,1782,19,UPW SETIF,EL-HACHICHIA,ETAB  ,19099
5166.0,1783,19,UPW SETIF,EL-HAMMAM,ETAB  ,19100
1039.0,1784,19,UPW SETIF,EL-MERDJA,ETAB  ,19101
5167.0,1785,19,UPW SETIF,FAUCIGNY,ETAB  ,19102
1064.0,1786,19,UPW SETIF,FREHA,ETAB  ,19103
1095.0,1787,19,UPW SETIF,FRIKAT,ETAB  ,19104
1065.0,1788,19,UPW SETIF,GHEBOULA,ETAB  ,19105
1092.0,1789,19,UPW SETIF,HAMMA,ETAB  ,19106
1072.0,1790,19,UPW SETIF,KHALFOUN,ETAB  ,19107
1079.0,1791,19,UPW SETIF,KORDJANA,ETAB  ,19108
5168.0,1792,19,UPW SETIF,LAOUAMEUR,ETAB  ,19109
1097.0,1793,19,UPW SETIF,MAAFEUR,ETAB  ,19110
871.0,1794,19,UPW SETIF,MAHOUAN,ETAB  ,19111
887.0,1795,19,UPW SETIF,MELLOUL,ETAB  ,19113
5289.0,1796,19,UPW SETIF,MERZEGHLEL,ETAB  ,19114
5202.0,1797,19,UPW SETIF,OUED-EL-BERD,ETAB  ,19115
5241.0,1798,19,UPW SETIF,OULED-ALI-BEN-NACER,ETAB  ,19116
1083.0,1799,19,UPW SETIF,OULED-AYAD,ETAB  ,19117
1041.0,1800,19,UPW SETIF,OULED-MAIZA,ETAB  ,19118
1098.0,1801,19,UPW SETIF,OULED-MEHALLA,ETAB  ,19119
884.0,1802,19,UPW SETIF,OULED-SABER,ETAB  ,19120
1099.0,1803,19,UPW SETIF,OULED-SI-AHMED,ETAB  ,19121
1042.0,1804,19,UPW SETIF,SIDI-SALAH,ETAB  ,19122
1043.0,1805,19,UPW SETIF,SMARA,ETAB  ,19123
1067.0,1806,19,UPW SETIF,SOUK-EL-HAD,ETAB  ,19124
1044.0,1807,19,UPW SETIF,TACHOUDA,ETAB  ,19125
1046.0,1808,19,UPW SETIF,ZERAIA,ETAB  ,19127
1034.0,1809,19,UPW SETIF,CHIRHOUM,ETAB  ,19128
1094.0,1810,19,UPW SETIF,AIN-OULMANE-SUD,ETAB  ,19129
1028.0,1811,19,UPW SETIF,BAHBAHA,ETAB  ,19130
1588.0,1812,19,UPW SETIF,SETIF-EL-HIDHAB,ETAB  ,19131
1087.0,1813,19,UPW SETIF,AIN-AZEL-CHIBI-ATHMANE,ETAB  ,19132
5169.0,1814,19,UPW SETIF,EL EULMA THABET BOUZID,ETAB  ,19133
5170.0,1815,19,UPW SETIF,SETIF-AIN-MOUS,ETAB  ,19134
,1816,19,UPW SETIF,AIN-ARNAT-BASE,ETAB  ,19142
5171.0,1817,19,UPW SETIF,EL-EULMA-19 JUIN,ETAB  ,19135
5172.0,1818,19,UPW SETIF,SETIF-AIN-ROMANE,ETAB  ,19136
5173.0,1819,19,UPW SETIF,SETIF-UNIVERSITE-EL-BEZ,ETAB  ,19137
5174.0,1820,19,UPW SETIF,SETIF-UNIVERSITE FARHAT ABBES,ETAB  ,19138
199.0,1825,23,UPW ANNABA,ANNABA-RP,ETAB  ,23000
200.0,1826,23,UPW ANNABA,ANNABA-AMIROUCHE,ETAB  ,23001
202.0,1827,23,UPW ANNABA,ANNABA-MENADIA,ETAB  ,23002
4363.0,1828,23,UPW ANNABA,ANNABA-PORT,ETAB  ,23003
203.0,1829,23,UPW ANNABA,EL-HADJAR,ETAB  ,23004
204.0,1830,23,UPW ANNABA,SIDI-AMAR,ETAB  ,23005
4366.0,1831,23,UPW ANNABA,AIN-BERDA,ETAB  ,23006
649.0,1832,23,UPW ANNABA,ANNABA 5 JUILLET,ETAB  ,23007
207.0,1833,23,UPW ANNABA,ANNABA-OUED-EL-KOUBA,ETAB  ,23008
1296.0,1834,23,UPW ANNABA,BERRAHAL,ETAB  ,23009
206.0,1835,23,UPW ANNABA,EL-BOUNI,ETAB  ,23010
650.0,1836,23,UPW ANNABA,ANNABA-CITE-RYM,ETAB  ,23011
205.0,1837,23,UPW ANNABA,ANNABA-PLAINE-OUEST-II,ETAB  ,23012
672.0,1838,23,UPW ANNABA,BOUKHADRA,ETAB  ,23013
4374.0,1839,23,UPW ANNABA,CHETAIBI,ETAB  ,23014
660.0,1840,23,UPW ANNABA,SERAIDI,ETAB  ,23015
648.0,1841,23,UPW ANNABA,SIDI-SALEM,ETAB  ,23016
647.0,1842,23,UPW ANNABA,ANNABA-CITE DES MARTYRS,ETAB  ,23017
662.0,1843,23,UPW ANNABA,CHEURFA,ETAB  ,23018
668.0,1844,23,UPW ANNABA,EL-KARMA,ETAB  ,23019
663.0,1845,23,UPW ANNABA,MENAOUAR-AIN-SAYD,ETAB  ,23020
1347.0,1846,23,UPW ANNABA,OUICHAOUA,ETAB  ,23021
653.0,1847,23,UPW ANNABA,TREAT,ETAB  ,23022
4383.0,1848,23,UPW ANNABA,AIN-BARBAR,ETAB  ,23023
655.0,1849,23,UPW ANNABA,AIN-FOUADJA,ETAB  ,23024
4385.0,1850,23,UPW ANNABA,AZIZI AHMED,ETAB  ,23025
4386.0,1851,23,UPW ANNABA,BERKA-ZERGA,ETAB  ,23026
4387.0,1852,23,UPW ANNABA,BOUZIZI,ETAB  ,23027
667.0,1853,23,UPW ANNABA,DERRADJI-REDJEM,ETAB  ,23028
656.0,1854,23,UPW ANNABA,DRAA-ERRICH,ETAB  ,23029
659.0,1855,23,UPW ANNABA,EL-AZLA,ETAB  ,23030
4391.0,1856,23,UPW ANNABA,EL-EULMA,ETAB  ,23031
669.0,1857,23,UPW ANNABA,EL-HOREICHA,ETAB  ,23032
4393.0,1858,23,UPW ANNABA,EL-KALITOUSSA,ETAB  ,23033
4394.0,1859,23,UPW ANNABA,EL-MOUKAOUAMA,ETAB  ,23034
670.0,1860,23,UPW ANNABA,ES-SAROUEL,ETAB  ,23035
4396.0,1861,23,UPW ANNABA,OUED-EL-HOUT,ETAB  ,23036
666.0,1862,23,UPW ANNABA,HDJAR-DISS,ETAB  ,23037
673.0,1863,23,UPW ANNABA,KHERAZA  II,ETAB  ,23038
4536.0,1981,21,UPW SKIKDA,ZITOUNA,ETAB  ,21028
4537.0,1982,21,UPW SKIKDA,AHMED-SALEM,ETAB  ,21029
4538.0,1983,21,UPW SKIKDA,AIN-AGHBEL,ETAB  ,21030
4539.0,1984,21,UPW SKIKDA,AIN-BOUZIANE,ETAB  ,21031
4540.0,1985,21,UPW SKIKDA,AZZABA-BOUACIDA,ETAB  ,21032
4541.0,1986,21,UPW SKIKDA,BENI-BECHIR,ETAB  ,21033
4542.0,1987,21,UPW SKIKDA,BOUDOUKHA,ETAB  ,21034
4543.0,1988,21,UPW SKIKDA,BOUMAIZA,ETAB  ,21035
4544.0,1989,21,UPW SKIKDA,CHERAIA,ETAB  ,21036
4545.0,1990,21,UPW SKIKDA,DJENDEL-SAADI-MOHAMED,ETAB  ,21037
4546.0,1991,21,UPW SKIKDA,HAMADI-KROUMA,ETAB  ,21038
4547.0,1992,21,UPW SKIKDA,HAMMOUDI-HAMROUCHE,ETAB  ,21039
4548.0,1993,21,UPW SKIKDA,MELLAB,ETAB  ,21040
4549.0,1994,21,UPW SKIKDA,MENZEL-BENDICHE,ETAB  ,21041
4550.0,1995,21,UPW SKIKDA,OUED-RIGHA,ETAB  ,21042
4551.0,1996,21,UPW SKIKDA,OULED-HABEBA,ETAB  ,21043
4552.0,1997,21,UPW SKIKDA,SAID-BOUSBAA,ETAB  ,21044
4553.0,1998,21,UPW SKIKDA,SKIKDA-BEN-M HIDI,ETAB  ,21045
4554.0,1999,21,UPW SKIKDA,STORA,ETAB  ,21046
4555.0,2000,21,UPW SKIKDA,ZERDAZAS,ETAB  ,21047
4556.0,2001,21,UPW SKIKDA,AIN-CHERAIA,ETAB  ,21048
4557.0,2002,21,UPW SKIKDA,AIN-NECHEMA,ETAB  ,21049
4558.0,2003,21,UPW SKIKDA,AIN-TABIA,ETAB  ,21050
4559.0,2004,21,UPW SKIKDA,AIN-ZOUIT,ETAB  ,21051
4560.0,2005,21,UPW SKIKDA,BIN-EL-OUIDEN,ETAB  ,21052
4561.0,2006,21,UPW SKIKDA,BOUCHTATA-MAHMOUD,ETAB  ,21053
4562.0,2007,21,UPW SKIKDA,BOUHALBES,ETAB  ,21054
4563.0,2008,21,UPW SKIKDA,DEMNIA,ETAB  ,21055
4564.0,2009,21,UPW SKIKDA,DJEBEL-STAIHA,ETAB  ,21056
4565.0,2010,21,UPW SKIKDA,EL-GHEDIR-MERDJ-TAHAR,ETAB  ,21057
4566.0,2011,21,UPW SKIKDA,EL-MARSA-KLIBET-HAMADI,ETAB  ,21058
4567.0,2012,21,UPW SKIKDA,EL-OULDJA-BOULBALOUT,ETAB  ,21059
4568.0,2013,21,UPW SKIKDA,GUERBES-MABROUK-LARBI,ETAB  ,21060
4569.0,2014,21,UPW SKIKDA,HADJAR-MEFROUCH,ETAB  ,21061
4570.0,2015,21,UPW SKIKDA,KANOUA,ETAB  ,21062
4571.0,2016,21,UPW SKIKDA,KHENEG-MAYOUN,ETAB  ,21063
4572.0,2017,21,UPW SKIKDA,LA-ZAOUIA,ETAB  ,21064
4573.0,2018,21,UPW SKIKDA,MEKKASSA,ETAB  ,21065
4574.0,2019,21,UPW SKIKDA,MENZEL-EL-ABTAL,ETAB  ,21066
4575.0,2020,21,UPW SKIKDA,OUED-EL-KEBIR,ETAB  ,21067
4576.0,2021,21,UPW SKIKDA,OUED-KSOB,ETAB  ,21068
4577.0,2022,21,UPW SKIKDA,OUED-KSOB-V.S.A,ETAB  ,21069
4578.0,2023,21,UPW SKIKDA,RAKOUBA,ETAB  ,21070
4579.0,2024,21,UPW SKIKDA,RAMOUL,ETAB  ,21071
4580.0,2025,21,UPW SKIKDA,RAS-EL-MA,ETAB  ,21072
4581.0,2026,21,UPW SKIKDA,SEBTI-MAAMECHE,ETAB  ,21073
4582.0,2027,21,UPW SKIKDA,TAHOUNA,ETAB  ,21074
4583.0,2028,21,UPW SKIKDA,TOUMIETTES,ETAB  ,21075
1254.0,2029,21,UPW SKIKDA,OUED-RIGHA-BAHRI,ETAB  ,21076
4585.0,2030,21,UPW SKIKDA,SOUK TLETA,ETAB  ,21077
4586.0,2031,21,UPW SKIKDA,SKIKDA UNIVERSITE,ETAB  ,21078
4587.0,2032,21,UPW SKIKDA,OULED-SLIMANE,ETAB  ,21079
4588.0,2033,21,UPW SKIKDA,EL-HAMMA,ETAB  ,21080
4589.0,2034,21,UPW SKIKDA,TAMALOUS-SUPERIEUR,ETAB  ,21081
235.0,2037,20,UPW SAIDA,SAIDA-RP,ETAB  ,20000
236.0,2038,20,UPW SAIDA,AIN-EL-HADJAR,ETAB  ,20001
1295.0,2039,20,UPW SAIDA,BALLOUL,ETAB  ,20002
4595.0,2040,20,UPW SAIDA,EL-HASSASNA,ETAB  ,20003
4596.0,2041,20,UPW SAIDA,REBAHIA,ETAB  ,20004
4597.0,2042,20,UPW SAIDA,BELHADI-BENYAMINA,ETAB  ,20005
238.0,2043,20,UPW SAIDA,SAIDA-EN-NASR,ETAB  ,20006
4599.0,2044,20,UPW SAIDA,SIDI-BOUBEKEUR,ETAB  ,20007
